fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,clase,marca,linea,modelo,color
2019-01-01,valle,cali (ct),martes,06:00:00,nueva floresta e12,urbana,vias publicas,llave maestra,a pie,a pie,31,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,t115,2014,azul
2019-01-01,valle,cali (ct),martes,22:30:00,,urbana,vias publicas,llave maestra,a pie,a pie,29,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125 nkdr,2014,negro
2019-01-01,valle,cali (ct),martes,07:00:00,antonio narino e16,urbana,vias publicas,llave maestra,a pie,a pie,47,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,west,wbk 110,2010,rojo
2019-01-01,valle,cali (ct),martes,07:00:00,vallado e15,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,26,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,honda,eco deluxe,2018,negro
2019-01-02,valle,cali (ct),miercoles,19:00:00,san carlos e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,victory,sin linea,2017,negro
2019-01-02,valle,cali (ct),miercoles,20:00:00,los naranjos i e14,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor vehiculo,43,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125 nkdr,2019,negro
2019-01-02,valle,cali (ct),miercoles,22:00:00,junin e9,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,22,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125 nkdr,2019,negro
2019-01-02,valle,cali (ct),miercoles,21:30:00,mariano ramos e16,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,39,femenino,casado,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,yw125xfi,2018,gris
2019-01-02,valle,cali (ct),miercoles,22:30:00,la base e8,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,20,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,115,2014,rojo
2019-01-02,valle,cali (ct),miercoles,18:00:00,san fernando nuevo e19,urbana,parqueadero,llave maestra,a pie,a pie,39,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,rx 115 s,2005,negro
2019-01-03,valle,cali (ct),jueves,22:00:00,cristobal colon e10,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,25,masculino,union libre,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,yamaha,,2017,azul
2019-01-03,valle,cali (ct),jueves,21:30:00,el poblado i e13,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,24,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,at 115,2015,negro
2019-01-03,valle,cali (ct),jueves,14:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,20,femenino,soltero,colombia,estudiante,,secundaria,76001000,motocicleta,yamaha,at 115,2011,negro grafito
2019-01-03,valle,cali (ct),jueves,08:00:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,32,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,honda,xl 125,1995,rojo
2019-01-03,valle,cali (ct),jueves,07:30:00,las delicias e4,urbana,vias publicas,llave maestra,a pie,a pie,25,femenino,union libre,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,kymco,agility xtreme 125 lt,2015,blanco
2019-01-04,valle,cali (ct),viernes,19:00:00,san marino e7,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,43,masculino,union libre,colombia,empleado particular,no reportada,primaria,76001000,motocicleta,auteco,active 110,2007,negro
2019-01-04,valle,cali (ct),viernes,08:00:00,urbanizacion la merced e2,urbana,zona de parqueo,llave maestra,a pie,a pie,24,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125rl,2015,blanco
2019-01-04,valle,cali (ct),viernes,21:40:00,sector melendez e18,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,31,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,bajaj,boxer bm100 classic,2012,negro
2019-01-04,valle,cali (ct),viernes,21:45:00,cgto montebello e1,rural,vias publicas,arma de fuego,a pie,a pie,35,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,cb 110,2016,negro
2019-01-04,valle,cali (ct),viernes,20:45:00,siete de agosto e7,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,28,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,yamaha,t115,2015,champana
2019-01-04,valle,cali (ct),viernes,22:05:00,los andes e5,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,40,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,c100 wave ii,2010,negro
2019-01-05,valle,cali (ct),sabado,15:00:00,diamante e13,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,honda,cb 110,2017,azul
2019-01-05,valle,cali (ct),sabado,11:00:00,los pinos e7,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,46,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2017,negro
2019-01-05,valle,cali (ct),sabado,11:00:00,urb. santa elena e18,urbana,vias publicas,llave maestra,a pie,a pie,26,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,wave 110,2016,negro
2019-01-05,valle,cali (ct),sabado,18:00:00,san pedro e3,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,union libre,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak 110,2006,amarillo
2019-01-05,valle,cali (ct),sabado,00:30:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,pasajero motocicleta,a pie,23,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,xtz 125,2019,blanco
2019-01-05,valle,cali (ct),sabado,23:10:00,santa rosa e3,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,19,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,,2018,negro
2019-01-06,valle,cali (ct),domingo,19:00:00,san fernando nuevo e19,urbana,vias publicas,llave maestra,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,eco 100,2015,rojo
2019-01-06,valle,cali (ct),domingo,20:30:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,28,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,honda,c 100 wave ii actitud,2013,blanco
2019-01-06,valle,cali (ct),domingo,10:00:00,ciudadela del rio e21,urbana,vias publicas,llave maestra,a pie,a pie,48,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000,motocicleta,akt,ak125wii,2015,blanco
2019-01-06,valle,cali (ct),domingo,05:00:00,valle grande e21,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,25,femenino,union libre,venezuela,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125wii,2019,negro
2019-01-06,valle,cali (ct),domingo,23:45:00,calimio desepaz e21,urbana,vias publicas,llave maestra,a pie,a pie,41,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,auteco,pulsar 180,2006,negro grafito
2019-01-07,valle,cali (ct),lunes,02:00:00,desepaz invicali e21,urbana,vias publicas,llave maestra,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportada,primaria,76001000,motocicleta,honda,eco 100,2007,negro
2019-01-07,valle,cali (ct),lunes,07:00:00,guayaquil e9,urbana,vias publicas,llave maestra,a pie,a pie,32,masculino,union libre,colombia,empleado policial,tecnico profesional en servicio de policia,tecnico,76001000,motocicleta,honda,c 100 wave ii actitud,2014,negro
2019-01-07,valle,cali (ct),lunes,07:00:00,villa del lago e13,urbana,vias publicas,llave maestra,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,,2016,negro
2019-01-07,valle,cali (ct),lunes,00:25:00,benjamin herrera e8,urbana,vias publicas,llave maestra,a pie,a pie,64,masculino,union libre,colombia,empleado particular,no reportada,primaria,76001000,motocicleta,akt,ak 100s,2007,gris
2019-01-07,valle,cali (ct),lunes,03:40:00,republica israel e16,urbana,vias publicas,llave maestra,a pie,a pie,26,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,xtz125e,2016,negro
2019-01-07,valle,cali (ct),lunes,21:14:00,siloe e20,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,30,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2015,blanco y verde
2019-01-08,valle,cali (ct),martes,20:00:00,el troncal e8,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,44,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,hero,eco deluxe,2019,negro grafito
2019-01-08,valle,cali (ct),martes,02:00:00,jose holguin garces e11,urbana,vias publicas,llave maestra,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,splendor,2011,negro
2019-01-08,valle,cali (ct),martes,22:30:00,mariano ramos e16,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,41,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,cb 110,2017,negro
2019-01-08,valle,cali (ct),martes,07:00:00,san cristobal e10,urbana,vias publicas,llave maestra,a pie,a pie,26,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak150rsii,2015,blanco
2019-01-08,valle,cali (ct),martes,20:20:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,32,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,akt,ak 125,2019,negro
2019-01-08,valle,cali (ct),martes,19:50:00,potrero grande e21,urbana,vias publicas,llave maestra,a pie,a pie,18,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,akt,,2013,negro
2019-01-09,valle,cali (ct),miercoles,22:00:00,colseguros andes e10,urbana,vias publicas,arma de fuego,pasajero vehiculo,a pie,50,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,rx 115 s,2006,negro
2019-01-09,valle,cali (ct),miercoles,22:00:00,compartir e21,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,26,masculino,union libre,colombia,empleado particular,no reportada,superior,76001000,motocicleta,akt,ak125 nkdr,2018,negro
2019-01-09,valle,cali (ct),miercoles,06:00:00,,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,21,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,hero,eco deluxe,2018,negro
2019-01-09,valle,cali (ct),miercoles,09:00:00,el gran limonar e17,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,23,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,hero,eco deluxe,2017,negro
2019-01-09,valle,cali (ct),miercoles,11:30:00,potrero grande e21,urbana,vias publicas,llave maestra,a pie,a pie,58,masculino,casado,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak 125,2009,negro
2019-01-09,valle,cali (ct),miercoles,12:40:00,san juan bosco e3,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,suzuki,viva 115,2015,negro
2019-01-10,valle,cali (ct),jueves,20:30:00,alto jordan e18,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,20,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,splendor nxg,2013,negro
2019-01-10,valle,cali (ct),jueves,13:00:00,la alborada e16,urbana,vias publicas,llave maestra,a pie,a pie,19,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000,motocicleta,yamaha,xtz 125,2018,azul
2019-01-10,valle,cali (ct),jueves,16:30:00,ciudad cordoba e15,urbana,vias publicas,llave maestra,a pie,a pie,34,masculino,soltero,colombia,empleado particular,no reportada,primaria,76001000,motocicleta,suzuki,best 125,2015,rojo
2019-01-10,valle,cali (ct),jueves,21:40:00,santa elena e10,urbana,vias publicas,arma de fuego,pasajero motocicleta,a pie,43,masculino,casado,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,bajaj,pulsar 200 ns,2015,negro
2019-01-10,valle,cali (ct),jueves,21:20:00,el jardin e11,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,29,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,akt,ak125wii,2017,blanco
2019-01-11,valle,cali (ct),viernes,22:00:00,la esmeralda e4,urbana,vias publicas,llave maestra,a pie,a pie,24,masculino,soltero,colombia,empleado particular,trabajo social,superior,76001000,motocicleta,honda,c100,2013,negro
2019-01-11,valle,cali (ct),viernes,11:00:00,el nacional e3,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,20,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,rx 115,1998,negro
2019-01-11,valle,cali (ct),viernes,18:30:00,los lideres e21,urbana,vias publicas,arma de fuego,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125 nkdr,2019,negro
2019-01-11,valle,cali (ct),viernes,22:30:00,cgto la fonda e18,rural,carretera,arma de fuego,pasajero motocicleta,conductor motocicleta,33,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,wave 110,2016,negro
2019-01-11,valle,cali (ct),viernes,13:30:00,el jordan e18,urbana,vias publicas,llave maestra,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,bajaj,discover 100m,2015,negro
2019-01-11,valle,cali (ct),viernes,19:20:00,20 de julio e11,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,44,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,yw125xfi,2017,negro
2019-01-12,valle,cali (ct),sabado,04:00:00,el jordan e18,urbana,vias publicas,llave maestra,a pie,a pie,46,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,xtz125,2016,negro
2019-01-12,valle,cali (ct),sabado,09:30:00,cgto la reforma e19,rural,carretera,arma blanca / cortopunzante,pasajero motocicleta,conductor motocicleta,41,femenino,casado,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,suzuki,viva r 115 style,2017,negro
2019-01-12,valle,cali (ct),sabado,09:30:00,mariano ramos e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,21,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak150 rs,2014,negro
2019-01-13,valle,cali (ct),domingo,22:00:00,vipasa e2,urbana,vias publicas,llave maestra,a pie,conductor motocicleta,28,masculino,union libre,colombia,empleado particular,no reportada,superior,76001000,motocicleta,honda,cbf 150,2014,negro
2019-01-13,valle,cali (ct),domingo,05:00:00,versalles e2,urbana,vias publicas,llave maestra,a pie,a pie,57,masculino,casado,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,jialing,jh 125 16,2009,negro
2019-01-13,valle,cali (ct),domingo,02:30:00,san cayetano e3,urbana,vias publicas,llave maestra,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,bajaj,pulsar 200 ns,2014,amarillo
2019-01-14,valle,cali (ct),lunes,19:30:00,cgto la reforma e19,rural,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,32,femenino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,t115,2015,champana
2019-01-14,valle,cali (ct),lunes,21:00:00,la independencia e11,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,21,masculino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,viva r 115,2019,blanco
2019-01-14,valle,cali (ct),lunes,21:00:00,santander e4,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,25,masculino,union libre,colombia,independiente,,secundaria,76001000,motocicleta,yamaha,t115,2015,negro
2019-01-14,valle,cali (ct),lunes,09:30:00,san vicente e2,urbana,vias publicas,llave maestra,a pie,a pie,66,masculino,casado,colombia,empleado particular,no reportada,primaria,76001000,motocicleta,honda,eco 100,2004,rojo
2019-01-14,valle,cali (ct),lunes,16:40:00,morichal de comfandi e15,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,29,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,tvs,tvs sport,2019,negro
2019-01-15,valle,cali (ct),martes,10:00:00,alto napoles e18,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,27,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,sin linea,2006,azul
2019-01-15,valle,cali (ct),martes,10:00:00,el trebol e8,urbana,vias publicas,llave maestra,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportada,superior,76001000,motocicleta,tvs,tvs rockz,2018,rojo
2019-01-15,valle,cali (ct),martes,23:30:00,el jardin e11,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak125 nkdr,2019,blanco
2019-01-15,valle,cali (ct),martes,23:40:00,union de vivienda popular e16,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,25,femenino,soltero,colombia,empleado particular,tecnico dental,tecnico,76001000,motocicleta,suzuki,viva r 115 cool,2018,rojo
2019-01-15,valle,cali (ct),martes,05:25:00,lleras camargo e20,urbana,vias publicas,arma blanca / cortopunzante,pasajero motocicleta,conductor motocicleta,28,femenino,soltero,colombia,independiente,,secundaria,76001000,motocicleta,suzuki,viva r 115,2015,azul
2019-01-15,valle,cali (ct),martes,07:11:00,los comuneros ii e13,urbana,vias publicas,llave maestra,a pie,a pie,59,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,115,2015,champana
2019-01-16,valle,cali (ct),miercoles,19:45:00,calima e4,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,estudiante,,secundaria,76001000,motocicleta,suzuki,viva r 115,2017,negro
2019-01-16,valle,cali (ct),miercoles,14:45:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,pasajero motocicleta,conductor motocicleta,23,femenino,union libre,colombia,ama de casa,no reportada,secundaria,76001000,motocicleta,yamaha,yw125xfi,2019,negro
2019-01-16,valle,cali (ct),miercoles,16:15:00,la floresta e8,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,suzuki,viva r 115,2015,blanco
2019-01-16,valle,cali (ct),miercoles,05:05:00,urb. santa elena e18,urbana,casas de habitacion,llave maestra,a pie,a pie,36,femenino,union libre,colombia,empleado particular,no reportada,tecnico,76001000,motocicleta,suzuki,viva r 115 cool,2015,negro
2019-01-17,valle,cali (ct),jueves,20:00:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,yamaha,xtz250,2014,negro
2019-01-17,valle,cali (ct),jueves,20:00:00,san pedro claver e11,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,42,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,akt,ak110 nv,2015,blanco
2019-01-17,valle,cali (ct),jueves,19:30:00,urb. santa elena e18,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,38,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,tvs,tvs star sport 100,2014,negro
2019-01-17,valle,cali (ct),jueves,21:00:00,chapinero e8,urbana,vias publicas,llave maestra,a pie,a pie,22,masculino,soltero,colombia,empleado particular,,secundaria,76001000,motocicleta,yamaha,,1994,negro
2019-01-17,valle,cali (ct),jueves,22:00:00,alto jordan e18,urbana,,llave maestra,a pie,a pie,29,masculino,casado,colombia,empleado particular,no reportada,secundaria,76001000,motocicleta,honda,cb 1,2013,azul
